Time,Height0,Year,MHeight1,MHeight2,FitCoefficients,lati,longi,MHeight3
2006-08-31 03:19:41.957138688,1.8,,,,,49.9,-4.0,1.81
2006-09-01 03:28:21.834799360,2.11,,,,,49.9,-3.9,1.64
2006-09-02 00:10:40.838546688,1.99,,,,,49.9,-3.8,1.71
2006-09-03 01:21:24.432540416,2.19,,,,,49.9,-3.7,1.76
2006-09-04 02:29:24.983825152,1.99,,,,,49.9,-3.6,1.72
2006-09-05 01:59:51.739844096,1.48,,,,,49.9,-3.5,1.8
2006-09-06 01:09:57.533801472,1.29,,,,,49.9,-3.4,1.7
2006-09-07 00:41:34.464368640,1.35,,,,,49.9,-3.3,1.71
2006-09-07 16:15:44.564204288,1.37,,,,,49.9,-3.2,1.71
2006-09-09 03:05:55.201429248,1.4,,,,,49.9,-3.1,1.84
2006-09-10 09:17:28.331727872,0.92,,,,,49.9,-3.0,1.59
2006-09-10 18:27:54.302225408,1.19,,,,,49.9,-2.9,1.73
2006-09-12 01:40:21.312955136,1.51,,,,,49.9,-2.8,1.67
2006-09-13 09:13:39.258915072,1.91,,,,,49.9,-2.7,1.78
2006-09-14 05:28:15.510788864,3.98,,,,,49.9,-2.6,1.84
2006-09-15 01:01:25.931166208,3.74,,,,,49.9,-2.5,1.82
2006-09-16 08:00:47.351219200,2.11,,,,,49.9,-2.4,1.75
2006-09-17 10:00:34.306365696,2.18,,,,,49.9,-2.3,1.68
2006-09-17 23:05:44.857752832,2.99,,,,,49.9,-2.2,1.54
2006-09-19 04:15:28.242275072,2.33,,,,,49.9,-2.1,1.5
2006-09-20 09:31:20.055159552,2.07,,,,,49.9,-2.0,1.37
2006-09-21 00:36:28.017176576,3.29,,,,,49.9,-1.9,1.35
2006-09-22 03:20:09.832756736,3.38,,,,,49.9,-1.8,1.34
2006-09-23 07:10:03.128945152,2.21,,,,,49.9,-1.7,1.45
2006-09-24 03:26:46.824009216,1.35,,,,,49.9,-1.6,1.28
2006-09-25 02:07:36.157914880,1.58,,,,,49.9,-1.5,1.26
2006-09-26 06:51:12.232329984,1.44,,,,,49.9,-1.4,1.27
2006-09-27 06:20:11.021809920,3.37,,,,,49.9,-1.3,1.29
2006-09-27 23:38:49.661939456,3.6,,,,,49.9,-1.2,1.23
2006-09-29 06:55:08.827250432,1.95,,,,,49.9,-1.1,1.18
2006-09-30 05:24:10.283280640,3.77,,,,,49.9,-1.0,1.22
2006-09-30 23:39:28.055654144,3.78,,,,,49.9,-0.9,1.28
2006-10-02 07:40:36.239612416,2.6,,,,,49.9,-0.8,1.3
2006-10-03 04:49:06.766718464,2.0,,,,,49.9,-0.7,1.2
2006-10-03 23:08:51.253111808,1.53,,,,,49.9,-0.6,1.26
2006-10-05 05:47:15.709203200,1.85,,,,,49.9,-0.5,1.21
2006-10-06 05:24:12.455710976,2.89,,,,,49.9,-0.4,1.24
2006-10-06 23:56:03.508750080,3.18,,,,,49.9,-0.3,1.22
2006-10-08 01:20:59.063425536,2.7,,,,,49.9,-0.2,1.26
2006-10-09 04:29:26.114595328,2.17,,,,,49.9,-0.1,1.1
2006-10-10 00:01:18.098340096,1.94,,,,,49.9,-0.0,1.1
2006-10-11 01:50:39.069127680,2.17,,,,,50.0,-11.0,3.12
2006-10-12 04:33:28.381849600,2.43,,,,,50.0,-10.9,2.88
2006-10-12 23:04:02.649260288,2.45,,,,,50.0,-10.8,2.92
2006-10-13 23:35:57.445311744,2.58,,,,,50.0,-10.7,3.04
2006-10-15 05:19:44.091522304,1.78,,,,,50.0,-10.6,2.83
2006-10-15 23:13:55.950574080,1.99,,,,,50.0,-10.5,2.8
2006-10-16 23:23:27.196954880,1.62,,,,,50.0,-10.4,3.07
2006-10-18 10:11:18.702776320,2.43,,,,,50.0,-10.3,2.96
2006-10-18 21:09:01.872427776,2.95,,,,,50.0,-10.2,2.96
2006-10-19 23:18:32.837443072,3.31,,,,,50.0,-10.1,3.15
2006-10-21 08:05:09.133458432,4.2,,,,,50.0,-10.0,2.93
2006-10-22 02:33:58.016116736,3.5,,,,,50.0,-9.9,3.24
2006-10-22 22:54:34.777303040,2.25,,,,,50.0,-9.8,2.88
2006-10-24 03:15:53.512914432,2.51,,,,,50.0,-9.7,2.79
2006-10-25 04:04:48.879337984,2.35,,,,,50.0,-9.6,2.84
2006-10-25 22:46:44.788804096,2.32,,,,,50.0,-9.5,2.82
2006-10-27 01:45:34.323344128,2.45,,,,,50.0,-9.4,2.8
2006-10-28 06:58:10.742521600,1.86,,,,,50.0,-9.3,3.02
2006-10-28 20:08:49.247523840,1.73,,,,,50.0,-9.2,2.9
2006-10-29 23:59:28.070200576,2.03,,,,,50.0,-9.1,2.74
2006-10-31 06:43:23.882447616,1.71,,,,,50.0,-9.0,2.81
2006-10-31 17:35:01.797499648,5.72,,,,,50.0,-8.9,2.8
2006-11-01 21:39:09.912250368,2.42,,,,,50.0,-8.8,2.84
2006-11-03 08:14:10.203534336,2.56,,,,,50.0,-8.7,2.94
2006-11-04 21:01:17.701862400,3.1,,,,,50.0,-8.6,2.69
2006-11-06 09:25:38.457275648,1.55,,,,,50.0,-8.5,2.64
2006-11-07 10:56:37.755438592,0.91,,,,,50.0,-8.4,3.09
2006-11-07 22:15:55.984190208,1.61,,,,,50.0,-8.3,2.68
2006-11-09 06:40:31.093427200,1.53,,,,,50.0,-8.2,2.74
2006-11-10 09:38:44.484480768,1.07,,,,,50.0,-8.1,2.83
2006-11-10 23:35:44.591936768,0.95,,,,,50.0,-8.0,3.33
2006-11-12 01:58:41.121757440,3.09,,,,,50.0,-7.9,2.7
2006-11-13 06:21:14.889758464,2.67,,,,,50.0,-7.8,2.98
2006-11-14 01:33:33.909013248,3.16,,,,,50.0,-7.7,2.58
2006-11-15 01:48:00.202603008,3.82,,,,,50.0,-7.6,2.54
2006-11-16 04:32:13.057415168,3.41,,,,,50.0,-7.5,2.6
2006-11-17 03:22:54.687560704,3.87,,,,,50.0,-7.4,2.49
2006-11-17 20:14:20.176134144,4.05,,,,,50.0,-7.3,2.61
2006-11-19 03:12:48.073086976,2.8,,,,,50.0,-7.2,2.55
2006-11-20 00:38:00.036854528,4.43,,,,,50.0,-7.1,2.09
2006-11-20 19:57:27.759941632,5.19,,,,,50.0,-7.0,2.44
2006-11-22 02:13:35.311560960,3.7,,,,,50.0,-6.9,2.65
2006-11-22 18:26:52.859724032,3.04,,,,,50.0,-6.8,2.45
2006-11-23 20:16:13.574005504,4.93,,,,,50.0,-6.7,2.58
2006-11-25 00:36:48.521822976,3.74,,,,,50.0,-6.6,2.76
2006-11-26 02:41:51.356979200,3.42,,,,,50.0,-6.5,2.37
2006-11-27 04:58:05.372080896,6.55,,,,,50.0,-6.4,3.12
2006-11-28 00:22:25.136443136,5.15,,,,,50.0,-6.3,2.84
2006-11-29 00:17:34.373519872,4.54,,,,,50.0,-6.2,2.08
2006-11-30 01:49:04.602034432,2.78,,,,,50.0,-6.1,2.42
2006-12-01 03:38:43.360778752,4.19,,,,,50.0,-6.0,2.1
2006-12-02 04:56:46.891792896,3.35,,,,,50.0,-5.9,2.1
2006-12-03 00:29:10.680686336,4.84,,,,,50.0,-5.8,2.27
2006-12-04 03:10:13.824960768,6.62,,,,,50.0,-5.7,2.11
2006-12-05 02:58:10.833048576,4.92,,,,,50.0,-5.6,2.08
2006-12-05 20:19:56.437239808,6.6,,,,,50.0,-5.5,1.83
2006-12-07 02:48:18.420362496,5.26,,,,,50.0,-5.4,1.61
2006-12-08 07:00:06.884750336,5.82,,,,,50.0,-5.3,1.79
2006-12-08 20:52:12.091939584,7.52,,,,,50.0,-5.2,3.62
2006-12-10 00:35:07.459693056,3.76,,,,,50.0,-5.1,1.21
2006-12-11 07:40:33.683493888,4.46,,,,,50.0,-5.0,1.49
2006-12-11 23:54:52.399786240,5.9,,,,,50.0,-4.9,1.51
2006-12-13 00:41:47.571866624,5.25,,,,,50.0,-4.8,1.54
2006-12-14 04:18:28.956231680,4.66,,,,,50.0,-4.7,1.49
2006-12-14 22:16:54.833304320,3.9,,,,,50.0,-4.6,1.63
2006-12-15 20:25:46.527966464,2.68,,,,,50.0,-4.5,1.6
2006-12-17 03:07:36.594426624,2.1,,,,,50.0,-4.4,1.58
2006-12-18 04:51:26.107860736,1.57,,,,,50.0,-4.3,1.59
2006-12-18 20:00:53.942591232,1.86,,,,,50.0,-4.2,1.59
2006-12-20 02:05:13.635672320,2.02,,,,,50.0,-4.1,1.54
2006-12-21 05:12:08.664664064,1.39,,,,,50.0,-4.0,1.61
2006-12-21 20:10:51.502191360,2.33,,,,,50.0,-3.9,1.57
2006-12-22 23:22:23.857382912,2.3,,,,,50.0,-3.8,1.76
2006-12-24 05:03:47.791618048,2.19,,,,,50.0,-3.7,1.58
2006-12-24 16:07:57.437728768,2.25,,,,,50.0,-3.6,1.71
2006-12-25 20:55:44.283046912,1.94,,,,,50.0,-3.5,1.72
2006-12-27 08:43:54.970691328,2.31,,,,,50.0,-3.4,1.72
2006-12-27 19:12:43.380188672,2.51,,,,,50.0,-3.3,1.5
2006-12-28 21:16:26.062920704,3.94,,,,,50.0,-3.2,1.65
2006-12-30 06:34:04.238578688,4.66,,,,,50.0,-3.1,1.63
2006-12-31 03:33:58.521309440,3.78,,,,,50.0,-3.0,1.59
2006-12-31 21:37:15.638559232,5.46,,,,,50.0,-2.9,1.65
2007-01-02 05:13:14.175489792,4.96,,,,,50.0,-2.8,1.66
2007-01-03 06:15:12.313259264,3.29,,,,,50.0,-2.7,1.53
2007-01-03 18:56:30.324795904,4.35,,,,,50.0,-2.6,1.69
2007-01-04 23:59:33.670632448,3.77,,,,,50.0,-2.5,1.72
2007-01-06 05:46:15.284955904,2.55,,,,,50.0,-2.4,1.44
2007-01-07 08:08:39.626839296,4.03,,,,,50.0,-2.3,1.69
2007-01-08 02:01:48.297627648,4.26,,,,,50.0,-2.2,1.69
2007-01-09 05:37:35.254271744,4.27,,,,,50.0,-2.1,1.59
2007-01-10 07:02:21.079156992,4.79,,,,,50.0,-2.0,1.65
2007-01-10 23:53:23.884139008,5.75,,,,,50.0,-1.9,1.45
2007-01-12 07:39:10.837161728,4.6,,,,,50.0,-1.8,1.44
2007-01-13 06:57:42.981347840,4.36,,,,,50.0,-1.7,1.52
2007-01-14 00:12:56.814697216,4.61,,,,,50.0,-1.6,1.35
2007-01-15 09:46:48.176496384,2.65,,,,,50.0,-1.5,1.39
2007-01-16 05:40:30.664437760,2.86,,,,,50.0,-1.4,1.46
2007-01-17 01:25:41.589293568,3.62,,,,,50.0,-1.3,1.21
2007-01-18 06:02:32.534659072,5.26,,,,,50.0,-1.2,1.25
2007-01-19 06:58:00.415650560,4.67,,,,,50.0,-1.1,1.31
2007-01-20 02:35:45.912748800,4.25,,,,,50.0,-1.0,1.07
2007-01-21 02:53:37.151894016,4.58,,,,,50.0,-0.9,1.38
2007-01-22 08:15:51.818603520,3.47,,,,,50.0,-0.8,1.39
2007-01-23 03:37:16.903029248,4.0,,,,,50.0,-0.7,1.28
2007-01-24 03:21:54.402585856,3.06,,,,,50.0,-0.6,1.26
2007-01-25 06:59:43.172150528,3.2,,,,,50.0,-0.5,1.41
2007-01-26 01:46:22.382404352,2.77,,,,,50.0,-0.4,1.24
2007-01-27 00:40:44.603370240,1.79,,,,,50.0,-0.3,1.27
2007-01-28 07:53:36.148634880,1.66,,,,,50.0,-0.2,1.26
2007-01-29 02:19:06.365885440,1.62,,,,,50.0,-0.1,1.05
2007-01-30 00:40:24.887435776,1.73,,,,,50.0,-0.0,1.22
2007-01-31 09:34:34.817985792,2.71,,,,,50.1,-11.0,3.14
2007-02-01 02:32:19.688997888,2.35,,,,,50.1,-10.9,2.84
2007-02-02 00:54:11.773277696,2.73,,,,,50.1,-10.8,3.03
2007-02-03 08:18:17.015884800,2.4,,,,,50.1,-10.7,3.0
2007-02-04 10:30:21.061299968,1.44,,,,,50.1,-10.6,2.82
2007-02-04 23:36:16.277028096,1.87,,,,,50.1,-10.5,2.84
2007-02-06 03:48:10.141131776,1.34,,,,,50.1,-10.4,3.01
2007-02-07 09:23:46.669130240,3.15,,,,,50.1,-10.3,2.78
2007-02-07 23:40:14.464327168,2.92,,,,,50.1,-10.2,3.01
2007-02-09 02:02:35.822505728,4.04,,,,,50.1,-10.1,2.98
2007-02-10 07:47:32.352190208,5.21,,,,,50.1,-10.0,3.06
2007-02-11 00:31:15.299875328,5.68,,,,,50.1,-9.9,3.07
2007-02-12 01:35:45.315266304,6.81,,,,,50.1,-9.8,3.02
2007-02-13 07:06:15.266517504,3.54,,,,,50.1,-9.7,2.81
2007-02-14 03:00:22.069878528,1.81,,,,,50.1,-9.6,2.93
2007-02-14 22:28:41.177862400,3.69,,,,,50.1,-9.5,2.88
2007-02-16 05:39:41.053894912,4.13,,,,,50.1,-9.4,2.87
2007-02-16 23:42:12.874255872,2.68,,,,,50.1,-9.3,3.07
2007-02-17 22:25:44.940113664,3.52,,,,,50.1,-9.2,2.8
2007-02-19 04:47:12.304464640,3.56,,,,,50.1,-9.1,2.72
2007-02-20 03:39:39.411798528,3.46,,,,,50.1,-9.0,2.85
2007-02-20 22:19:45.801680128,3.93,,,,,50.1,-8.9,2.23
2007-02-22 02:38:00.596424448,4.07,,,,,50.1,-8.8,2.74
2007-02-23 07:37:11.117420800,5.31,,,,,50.1,-8.7,2.81
2007-02-24 03:48:18.915431424,5.91,,,,,50.1,-8.6,2.76
2007-02-24 23:52:57.186835712,4.2,,,,,50.1,-8.5,2.62
2007-02-26 06:31:54.837699328,3.21,,,,,50.1,-8.4,2.85
2007-02-27 04:37:01.583597824,2.87,,,,,50.1,-8.3,2.73
2007-02-27 23:53:09.126207232,4.58,,,,,50.1,-8.2,2.69
2007-03-01 03:03:40.535748864,4.71,,,,,50.1,-8.1,2.99
2007-03-02 03:26:05.703910656,3.86,,,,,50.1,-8.0,2.79
2007-03-02 22:29:30.693080320,3.39,,,,,50.1,-7.9,2.64
2007-03-04 02:49:47.146533632,2.98,,,,,50.1,-7.8,2.86
2007-03-04 22:00:57.615248384,5.43,,,,,50.1,-7.7,2.42
2007-03-05 22:09:33.091645440,7.15,,,,,50.1,-7.6,2.48
2007-03-07 03:33:28.304174080,5.19,,,,,50.1,-7.5,2.72
2007-03-07 21:06:06.877170176,5.29,,,,,50.1,-7.4,2.56
2007-03-08 21:52:36.088883456,3.3,,,,,50.1,-7.3,2.52
2007-03-10 02:24:20.668041728,3.42,,,,,50.1,-7.2,2.48
2007-03-10 21:51:53.848937984,3.13,,,,,50.1,-7.1,2.26
2007-03-11 21:38:07.434909184,4.67,,,,,50.1,-7.0,2.64
2007-03-13 03:08:52.337802496,3.25,,,,,50.1,-6.9,2.5
2007-03-13 23:46:36.365230592,3.03,,,,,50.1,-6.8,2.47
2007-03-14 21:54:05.976265216,3.03,,,,,50.1,-6.7,2.98
2007-03-16 04:24:06.590654720,3.51,,,,,50.1,-6.6,2.52
2007-03-17 00:32:09.230723584,2.45,,,,,50.1,-6.5,2.41
2007-03-17 18:49:38.664124160,3.13,,,,,50.1,-6.4,2.56
2007-03-19 01:14:52.242156544,6.17,,,,,50.1,-6.3,2.4
2007-03-20 01:21:58.581353728,5.3,,,,,50.1,-6.2,2.29
2007-03-20 16:48:51.447658496,4.41,,,,,50.1,-6.1,2.37
2007-03-21 22:38:21.233585408,2.02,,,,,50.1,-6.0,2.22
2007-03-23 06:39:37.876510720,1.27,,,,,50.1,-5.9,2.2
2007-03-23 16:43:00.154036992,1.55,,,,,50.1,-5.8,2.29
2007-03-24 20:40:09.356073728,2.07,,,,,50.1,-5.7,1.72
2007-03-26 10:15:50.353637120,2.18,,,,,50.1,-5.6,3.13
2007-03-27 04:20:52.179111424,1.75,,,,,50.1,-5.5,1.72
2007-03-27 20:47:38.008700672,2.5,,,,,50.1,-5.4,1.78
2007-03-29 06:15:51.610873600,1.73,,,,,50.1,-5.3,0.75
2007-03-30 07:24:35.422999552,1.78,,,,,50.1,-5.1,0.85
2007-03-30 23:09:42.920844800,2.32,,,,,50.1,-5.0,1.46
2007-04-01 02:35:36.799081216,1.84,,,,,50.1,-4.9,1.31
2007-04-02 07:44:21.263563520,1.75,,,,,50.1,-4.8,1.37
2007-04-02 18:59:14.545515776,2.03,,,,,50.1,-4.7,1.31
2007-04-03 23:50:54.699655424,1.55,,,,,50.1,-4.6,1.36
2007-04-05 07:44:10.605743872,1.38,,,,,50.1,-4.5,1.46
2007-04-05 19:25:05.109026816,1.04,,,,,50.1,-4.4,1.44
2007-04-06 23:41:33.729188608,1.21,,,,,50.1,-4.3,1.58
2007-04-08 07:06:36.949658624,1.24,,,,,50.1,-4.2,1.46
2007-04-09 03:27:45.489156608,1.1,,,,,50.1,-4.1,1.54
2007-04-09 22:27:03.208462848,1.32,,,,,50.1,-4.0,1.51
2007-04-11 08:20:31.640517632,0.85,,,,,50.1,-3.9,1.49
2007-04-12 03:25:33.603632640,1.41,,,,,50.1,-3.8,1.79
2007-04-12 20:51:01.134940160,1.2,,,,,50.1,-3.7,1.63
2007-04-14 02:25:44.837978112,1.86,,,,,50.1,-3.6,1.56
2007-04-15 07:30:42.939078144,2.05,,,,,50.1,-3.5,1.63
2007-04-15 21:54:35.286802688,1.73,,,,,50.1,-3.4,1.64
2007-04-17 00:55:33.520798208,1.64,,,,,50.1,-3.3,1.42
2007-04-18 06:53:59.385299200,1.13,,,,,50.1,-3.2,1.5
2007-04-19 00:21:04.680255488,1.26,,,,,50.1,-3.1,1.62
2007-04-19 21:41:49.238481152,1.16,,,,,50.1,-3.0,1.56
2007-04-21 07:30:40.286557696,1.22,,,,,50.1,-2.9,1.6
2007-04-21 23:43:24.388672000,1.07,,,,,50.1,-2.8,1.59
2007-04-22 21:48:31.905181952,1.69,,,,,50.1,-2.7,1.61
2007-04-24 05:50:12.583336448,1.72,,,,,50.1,-2.6,1.69
2007-04-25 04:13:31.690671360,2.44,,,,,50.1,-2.5,1.75
2007-04-25 20:48:40.981529344,3.05,,,,,50.1,-2.4,1.52
2007-04-27 06:06:54.614735872,2.02,,,,,50.1,-2.3,1.67
2007-04-27 23:48:10.438922752,1.56,,,,,50.1,-2.2,1.64
2007-04-28 22:34:34.153690112,1.28,,,,,50.1,-2.1,1.48
2007-04-30 04:49:35.271034112,1.62,,,,,50.1,-2.0,1.78
2007-05-01 07:33:37.766055680,1.79,,,,,50.1,-1.9,1.59
2007-05-02 01:28:42.913598720,1.65,,,,,50.1,-1.8,1.61
2007-05-03 00:06:59.841641472,1.44,,,,,50.1,-1.7,1.56
2007-05-04 01:41:44.923761152,1.43,,,,,50.1,-1.6,1.52
2007-05-05 04:21:37.520932352,0.99,,,,,50.1,-1.5,1.53
2007-05-06 03:32:40.300829440,1.9,,,,,50.1,-1.4,1.74
2007-05-07 04:58:30.139627776,2.22,,,,,50.1,-1.3,1.31
2007-05-08 05:19:32.887810816,2.63,,,,,50.1,-1.2,1.32
2007-05-09 03:43:28.672353024,2.51,,,,,50.1,-1.1,1.38
2007-05-10 04:16:00.548322560,2.29,,,,,50.1,-1.0,1.34
2007-05-11 06:24:47.553329664,2.58,,,,,50.1,-0.9,1.27
2007-05-12 02:34:35.255931648,3.06,,,,,50.1,-0.8,1.34
2007-05-13 05:01:11.803553024,3.14,,,,,50.1,-0.7,1.39
2007-05-14 07:04:08.000000000,3.66,,,,,50.1,-0.6,1.24
2007-05-15 00:33:35.067152384,2.43,,,,,50.1,-0.5,1.34
2007-05-16 09:27:15.829793280,1.93,,,,,50.1,-0.4,1.28
2007-05-17 06:03:05.494801664,1.55,,,,,50.1,-0.3,1.27
2007-05-18 00:14:26.791702784,2.15,,,,,50.1,-0.2,1.3
2007-05-19 06:33:04.882206208,4.71,,,,,50.1,-0.1,1.3
2007-05-20 06:05:27.449959424,3.09,,,,,50.1,-0.0,1.22
2007-05-20 23:14:21.708027648,2.93,,,,,50.2,-11.0,3.02
2007-05-22 04:51:17.292357632,1.88,,,,,50.2,-10.9,2.88
2007-05-23 08:37:49.164062464,2.18,,,,,50.2,-10.8,3.02
2007-05-23 21:49:03.346116864,3.02,,,,,50.2,-10.7,3.15
2007-05-25 02:58:41.298792704,1.76,,,,,50.2,-10.6,2.85
2007-05-26 07:43:45.129420032,1.58,,,,,50.2,-10.5,2.85
2007-05-26 19:27:27.012886528,1.64,,,,,50.2,-10.4,3.03
2007-05-28 02:24:39.581154048,3.58,,,,,50.2,-10.3,3.0
2007-05-29 05:15:33.456114944,1.81,,,,,50.2,-10.2,3.12
2007-05-29 21:54:58.853918208,1.34,,,,,50.2,-10.1,3.04
2007-05-31 01:17:19.034258432,2.25,,,,,50.2,-10.0,2.95
2007-06-01 05:35:27.938674432,2.58,,,,,50.2,-9.9,2.97
2007-06-02 04:27:08.032644864,1.79,,,,,50.2,-9.8,2.85
2007-06-02 22:21:19.226255872,2.31,,,,,50.2,-9.7,2.83
2007-06-04 05:32:12.717345280,1.84,,,,,50.2,-9.6,3.03
2007-06-05 05:47:09.728582656,1.4,,,,,50.2,-9.5,2.93
2007-06-05 22:15:06.884506368,1.71,,,,,50.2,-9.4,2.84
2007-06-07 04:57:20.672569600,1.38,,,,,50.2,-9.3,2.99
2007-06-08 04:07:25.608807424,1.0,,,,,50.2,-9.2,2.7
2007-06-08 22:40:32.246401280,0.98,,,,,50.2,-9.1,2.66
2007-06-10 01:35:46.603017728,0.89,,,,,50.2,-9.0,2.74
2007-06-11 03:30:26.287788288,1.01,,,,,50.2,-8.9,2.61
2007-06-12 00:01:05.705062656,1.6,,,,,50.2,-8.8,2.63
2007-06-13 00:58:00.086509824,1.15,,,,,50.2,-8.7,2.7
2007-06-14 03:58:23.963304704,1.6,,,,,50.2,-8.6,2.8
2007-06-15 00:18:49.238570496,2.48,,,,,50.2,-8.5,2.78
2007-06-15 22:57:07.399436800,1.98,,,,,50.2,-8.4,2.72
2007-06-17 04:05:13.915840000,1.14,,,,,50.2,-8.3,2.72
2007-06-17 22:23:39.478610944,1.48,,,,,50.2,-8.2,2.76
2007-06-18 22:08:13.698409216,1.54,,,,,50.2,-8.1,2.94
2007-06-20 07:25:57.610658048,2.74,,,,,50.2,-8.0,2.65
2007-06-20 22:31:51.967107584,2.6,,,,,50.2,-7.9,2.67
2007-06-22 00:10:40.294853888,2.48,,,,,50.2,-7.8,2.75
2007-06-23 07:47:40.122503168,1.13,,,,,50.2,-7.7,2.38
2007-06-24 00:09:28.318746880,1.13,,,,,50.2,-7.6,2.58
2007-06-25 00:52:34.455702016,2.03,,,,,50.2,-7.5,2.52
2007-06-26 02:57:37.212415232,2.34,,,,,50.2,-7.4,2.6
2007-06-27 02:08:36.175187456,1.59,,,,,50.2,-7.3,2.52
2007-06-27 23:02:59.093786368,1.4,,,,,50.2,-7.2,2.45
2007-06-29 01:19:51.760975360,1.61,,,,,50.2,-7.1,2.37
2007-06-30 00:59:31.848274944,1.44,,,,,50.2,-7.0,2.51
2007-06-30 23:33:26.571319040,3.32,,,,,50.2,-6.9,2.55
2007-07-02 02:17:37.127945216,2.9,,,,,50.2,-6.8,2.45
2007-07-03 07:53:21.206297344,1.98,,,,,50.2,-6.7,2.61
2007-07-03 19:23:24.803549696,2.27,,,,,50.2,-6.6,2.37
2007-07-04 22:04:07.815087104,2.56,,,,,50.2,-6.5,2.42
2007-07-06 08:34:51.991449600,2.42,,,,,50.2,-6.4,2.63
2007-07-06 18:54:23.700102144,2.03,,,,,50.2,-6.3,2.4
2007-07-07 20:35:44.545009152,1.27,,,,,50.2,-6.2,2.36
2007-07-09 07:23:26.738557696,1.46,,,,,50.2,-6.1,2.4
2007-07-09 22:43:43.666958592,1.64,,,,,50.2,-6.0,2.29
2007-07-10 20:25:02.799518464,1.58,,,,,50.2,-5.9,2.24
2007-07-12 06:30:15.907775488,1.23,,,,,50.2,-5.8,2.38
2007-07-13 09:49:53.189833216,0.81,,,,,50.2,-5.7,2.3
2007-07-13 18:59:41.721411840,1.88,,,,,50.2,-5.6,2.84
2007-07-15 01:43:21.809982464,1.39,,,,,50.2,-5.5,1.86
2007-07-16 07:35:59.225205248,1.07,,,,,50.2,-5.4,1.88
2007-07-16 17:16:52.472762880,1.34,,,,,50.2,-5.0,1.92
2007-07-17 23:16:57.238085888,1.46,,,,,50.2,-4.9,1.34
2007-07-19 02:54:56.317069312,1.32,,,,,50.2,-4.8,1.79
2007-07-20 06:46:25.316367872,1.05,,,,,50.2,-4.7,1.22
2007-07-20 22:49:58.339864576,0.85,,,,,50.2,-4.6,1.25
2007-07-22 06:07:54.091963648,0.93,,,,,50.2,-4.5,1.22
2007-07-23 10:34:08.657320704,2.47,,,,,50.2,-4.4,1.31
2007-07-23 23:21:08.278755072,2.39,,,,,50.2,-4.3,1.3
2007-07-25 08:02:33.598305024,1.73,,,,,50.2,-4.2,1.28
2007-07-26 07:20:46.758528256,1.47,,,,,50.2,-4.1,1.45
2007-07-27 00:25:32.279924992,2.76,,,,,50.2,-4.0,1.35
2007-07-28 04:53:12.930799616,1.58,,,,,50.2,-3.9,1.57
2007-07-29 07:57:36.237445632,1.3,,,,,50.2,-3.8,1.88
2007-07-29 23:13:30.314760192,1.31,,,,,50.2,-3.7,2.0
2007-07-31 01:16:58.644142592,1.1,,,,,50.2,-3.6,1.43
2007-08-01 04:26:24.949594368,1.24,,,,,50.2,-3.5,1.48
2007-08-02 01:03:39.799078400,0.94,,,,,50.2,-3.4,1.54
2007-08-03 01:44:17.123351552,1.24,,,,,50.2,-3.3,1.39
2007-08-04 05:32:19.067759616,1.32,,,,,50.2,-3.2,1.46
2007-08-04 21:35:58.899491328,1.95,,,,,50.2,-3.1,1.48
2007-08-06 01:56:26.694207232,2.15,,,,,50.2,-3.0,1.53
2007-08-07 03:58:38.307330304,1.97,,,,,50.2,-2.9,1.5
2007-08-07 22:29:58.211005440,1.72,,,,,50.2,-2.8,1.56
2007-08-09 00:05:15.603425024,1.14,,,,,50.2,-2.7,1.59
2007-08-10 03:17:58.787835648,1.14,,,,,50.2,-2.6,1.54
2007-08-10 14:47:23.389401344,1.37,,,,,50.2,-2.5,1.63
2007-08-12 01:09:16.356240384,1.08,,,,,50.2,-2.4,1.45
2007-08-13 04:48:31.972981760,1.02,,,,,50.2,-2.3,1.65
2007-08-13 23:57:03.078649600,1.27,,,,,50.2,-2.2,1.54
2007-08-14 23:36:42.414094336,3.17,,,,,50.2,-2.1,1.54
2007-08-16 02:01:47.129507072,2.66,,,,,50.2,-2.0,1.8
2007-08-17 01:02:22.473176832,2.34,,,,,50.2,-1.9,1.63
2007-08-17 22:17:03.583846400,1.83,,,,,50.2,-1.8,1.54
2007-08-19 00:15:37.169700864,2.57,,,,,50.2,-1.7,1.6
2007-08-20 00:37:28.642091008,2.63,,,,,50.2,-1.6,1.42
2007-08-20 17:44:20.968402432,2.25,,,,,50.2,-1.5,1.52
2007-08-22 01:20:12.022084608,1.96,,,,,50.2,-1.4,1.5
2007-08-23 03:40:36.632525312,1.55,,,,,50.2,-1.3,1.41
2007-08-23 19:58:39.552701952,1.57,,,,,50.2,-1.2,1.25
2007-08-24 23:32:20.980555008,1.49,,,,,50.2,-1.1,1.45
2007-08-26 04:45:16.860082688,1.38,,,,,50.2,-1.0,1.42
2007-08-26 18:52:09.715518976,1.72,,,,,50.2,-0.9,1.16
2007-08-28 00:33:24.881467904,1.65,,,,,50.2,-0.8,1.37
2007-08-29 08:57:10.215873792,1.68,,,,,50.2,-0.7,1.41
2007-08-29 18:36:19.485206272,1.32,,,,,50.2,-0.6,1.42
2007-08-30 20:35:31.063978752,1.29,,,,,50.2,-0.5,1.26
2007-09-01 06:40:35.221772032,1.22,,,,,50.2,-0.4,1.33
2007-09-02 04:29:54.832655616,0.96,,,,,50.2,-0.3,1.27
